NINE_FIG,MARK_ID
317903930,129776
317903940,129777
317903950,129778
317903960,129779
317903970,129780
317903980,129781
317903990,129782
317904000,129783
317904010,129784
317904020,129785
317904030,129786
317904040,129787
317904050,129788
317904060,129789
317904061,270080
317904070,129790
317904080,129791
317904090,129792
317904100,129793
317904110,129794
317904120,129795
317904130,129796
317904140,129797
317904150,129798
317904160,129799
317904170,129800
317904180,129801
317904190,129802
317904200,129803
317904210,129804
317904220,129805
317904230,129806
317904240,129807
317904250,129808
317904260,129809
317904270,129810
317904271,270081
317904272,270082
317904280,129811
317904290,129812
317904300,129813
317904310,129814
317904320,129815
317904330,155200
317904340,158757
317904350,158758
317904360,158759
317904370,158760
317904380,158761
317904390,157479
317904400,157478
317904410,157477
317904420,159112
317904430,159113
317904435,160879
317904440,159114
317904450,159115
317904460,159116
317904470,159117
317904475,160865
317904480,159118
317904483,270083
317904485,160876
317904490,129647
317904491,270084
317904500,161597
317904510,161601
317904520,161600
317904530,158762
317904540,161593
317904550,161596
317904560,161592
317904570,161602
317904580,161606
317904590,161618
317904600,161613
317904610,161609
317904620,161619
317904630,161620
317904640,161617
317904650,204075
317904660,204076
317904670,204077
317904680,204078
317904690,204079
317904700,204080
317904710,204081
317904720,204082
317904730,204083
317904760,204084
317904770,204085
317904780,204293
317904790,204294
317904840,204297
317904850,204332
317904870,210156
317904880,210157
317904930,285251
317904940,285458
317905010,229254
317905020,229255
317905040,262323
317905050,262324
317905060,245268
317905070,246634
317905080,246635
317905090,258153
317905120,266301
317905130,266302
317905140,266303
317905150,266304
317905160,266305
317905170,266306
317905180,266307
317905190,266308
317905200,266309
317905210,266310
317905220,266311
317908059,270085
317999991,39813
317999992,39814
317999993,12381
317999994,39815
317999995,39816
318000010,129816
318000020,129817
318000030,28293
318100010,129818
318100020,129819
318100030,129820
318100040,129821
318100050,129822
318100060,129823
318100070,129824
318100080,129825
318100090,129826
318100100,129827
318100110,28294
318100120,14065
318200010,129828
318200020,129829
318200030,5193
318200031,270086
318200040,28295
318200050,28296
318200060,28297
318200070,5194
318200080,28298
318200081,270087
318200090,28299
318200091,270088
318200095,270089
318200100,5195
318200110,28300
318200120,28301
318200125,270090
318200130,5196
318200140,28302
318200150,28303
318200151,14044
318200160,28304
318200161,270091
318200170,5197
318200171,270092
318200180,28305
318200190,28306
318200200,5198
318200210,28307
318200220,28308
318200230,5199
318200240,129830
318200250,28309
318200260,161608
318300010,129831
318300020,41946
318300030,41947
318300040,41948
318300050,129832
318300060,41949
318300070,129833
318300080,129834
318300090,129835
318300100,41950
318300110,129836
318300120,41951
318300130,129837
318300140,129838
318300150,129839
318300160,41952
318300170,41953
318300180,41954
318300190,41955
318300200,41956
318300210,10977
318300220,41957
318300230,129840
318300240,41958
318300250,41959
318300260,39818
318300270,41960
318300280,41961
318300290,41962
318300300,129841
318300310,10978
318300320,41963
318300330,10979
318300340,129842
318300350,41964
318300360,41965
318300370,41966
318300380,41967
318300390,41968
318300400,10980
318300410,41969
318300420,41970
318300430,39819
318300440,129843
318300450,129844
318300460,41971
318300470,41972
318300480,14045
318300481,28310
318300482,28311
318300489,28312
318300490,46710
318300500,47750
318300540,46707
318300550,196691
318300650,10981
318300660,10982
318300670,10983
318300680,28313
318300690,129846
318300700,129847
318300710,129848
318300720,129849
318300730,41973
318300740,28314
318300750,39820
318300760,28315
318300769,270093
318300770,28316
318300780,10984
318300790,28317
318300800,41974
318300810,41975
318300820,41976
318300830,41977
318300840,129850
318300850,129851
318300860,129852
318300870,129853
318300880,129854
318300890,129855
318300900,129856
318300910,129857
318300920,129858
318300930,155201
318300940,129859
318300950,129860
318300960,129861
318300970,14046
318300971,14047
318300990,196692
318301000,196693
318301010,196635
318301020,47745
318301030,47746
318301040,47747
318301050,47749
318301060,47748
318301070,47752
318301080,129862
318301090,155202
318301100,155203
318301110,155204
318301120,155205
318301130,157645
318301150,155206
318301160,155207
318301180,162384
318301190,45904
318301200,162449
318301230,45919
318301270,157914
318301280,157915
318301290,158763
318301300,159120
318301310,159121
318301320,159122
318301330,159123
318301340,159124
318301350,159125
318301360,161413
318301430,161406
318301440,161407
318301450,161408
318301460,161409
318301470,161410
318301530,161951
318301540,161952
318301550,161953
318301560,161954
318301570,161955
318301580,162715
318301590,162714
318301600,162725
318301620,186292
318301630,186293
318301640,186294
318301650,186295
318301660,186296
318301670,186297
318301680,186298
318301710,187959
318301720,187974
318301730,187996
318301740,187995
318301750,191992
318301800,188477
318301810,188493
318301820,188832
318301830,188856
318301840,189191
318301850,189177
318301890,196949
318301900,192484
318301910,191921
318301920,191922
318301930,192447
318301940,192833
318301950,192837
318301960,192838
318301970,192839
318301980,195890
318301990,195891
318302000,195892
318302010,195893
318302020,195894
318302030,192840
318302040,192841
318302050,192842
318302060,192843
318302070,192844
318302080,205739
318302090,195420
318302100,195447
318302110,195448
318302120,195449
318302130,195450
318302140,195895
318302150,196354
318302160,196355
318302170,197255
318302180,197428
318302190,197434
318302200,197435
318302210,197436
318302220,197437
318302230,197438
318302250,214904
318302260,215090
318302270,202531
318302280,202583
318302300,202902
318302310,202903
318302320,202904
318302340,202532
318302350,202533
318302360,202534
318302370,202535
318302380,202536
318302390,202537
318302430,218103
318302440,218100
318302450,204327
318302460,204328
318302470,204329
318302490,209854
318302500,209855
318302510,209856
318302530,218108
318302540,218109
318302570,218123
318302580,218120
318302590,210194
318302600,210195
318302610,210268
318302640,218099
318302650,218115
318302660,218114
318302670,218112
318302680,218113
318302690,215547
318302700,215548
318302710,215549
318302720,215550
318302730,215551
318302740,215552
318302750,215553
318302760,215554
318302770,215555
318302780,215556
318302810,218102
318302820,218101
318302850,218111
318302860,218110
318302870,217243
318302880,218122
318302890,218121
318302910,221488
318302920,221487
318302930,221486
318302940,221485
318302950,221484
318302960,221483
318302970,221482
318302980,221481
318302990,221480
318303000,221479
318303060,219136
318303070,219135
318303100,219477
318303110,219478
318303130,231726
318303140,231719
318303150,228454
318303160,228453
318303170,228456
318303180,228455
318303190,239910
318303200,225132
318303210,225131
318303220,225127
318303230,225128
318303240,225130
318303250,225129
318303280,228457
318303290,228466
318303300,225384
318303320,230986
318303330,230985
318303340,225557
318303350,225558
318303360,230724
318303370,230723
318303380,230722
318303390,230721
318303400,230720
318303410,230719
318303420,230718
318303430,231690
318303440,230517
318303450,230516
318303460,230515
318303470,230514
318303480,230715
318303490,230712
318303500,230717
318303510,230716
318303520,238539
318303530,238540
318303540,238541
318303550,238542
318303560,238543
318303580,235979
318303590,235982
318303600,235981
318303610,229554
318303620,231711
318303630,231710
318303640,235980
318303650,230587
318303670,238777
318303680,231689
318303700,232243
318303710,232242
318303720,231803
318303760,234250
318303770,234249
318303780,234248
318303790,243476
318303800,232735
318303840,238778
318303850,238779
318303860,235991
318303870,235990
318303880,235989
318303890,235988
318303900,235987
318303910,238548
318303920,238549
318303930,238550
318303940,238551
318303950,238552
318303960,238553
318303970,238554
318303980,240003
318303990,240004
318304060,242220
318304070,242221
318304080,242222
318304090,242223
318304100,242224
318304110,242225
318304120,242226
318304130,247493
318304140,238661
318304150,238662
318304160,238663
318304170,238477
318304180,243304
318304190,243305
318304200,239338
318304210,243960
318304220,243961
318304230,243962
318304240,243963
318304250,243964
318304260,243965
318304270,243966
318304280,243967
318304290,243968
318304310,239620
318304330,239986
318304340,240005
318304350,242398
318304360,242399
318304370,240380
318304380,240381
318304390,245623
318304400,245624
318304410,245625
318304420,245626
318304430,245627
318304440,245628
318304450,243438
318304460,243439
318304470,240868
318304480,240903
318304490,262158
318304500,262159
318304510,262160
318304520,262161
318304530,262162
318304540,262163
318304550,262164
318304560,262165
318304570,262166
318304580,262167
318304590,262168
318304600,262169
318304610,262192
318304620,262193
318304630,262194
318304640,243969
318304650,250636
318304660,250637
318304670,250638
318304680,250639
318304690,245629
318304700,243153
318304710,243154
318304720,243155
318304730,243306
318304740,243307
318304750,243308
318304760,243309
318304770,243310
318304780,244690
318304790,244691
318304800,244692
318304810,244693
318304820,244694
318304830,252155
318304840,252156
318304850,247348
318304860,247349
318304870,247350
318304880,247494
318304890,258813
318304900,258814
318304910,250357
318304920,250358
318304960,250640
318304970,258695
318304980,258696
318304990,261696
318305000,246772
318305010,246773
318305020,258815
318305030,248174
318305040,247857
318305050,249052
318305060,261697
318305070,261698
318305080,262968
318305090,262969
318305100,261699
318305110,261700
318305120,262346
318305130,262347
318305140,262348
318305150,262325
318305160,258816
318305170,250077
318305190,250549
318305200,250550
318305240,253590
318305250,253591
318305260,253592
318305270,252678
318305280,252679
318305290,258817
318305300,264447
318305310,264448
318305320,264449
318305330,252157
318305340,254758
318305350,254759
318305360,254760
318305370,254761
318305380,254762
318305390,252680
318305400,256907
318305410,256908
318305420,256909
318305430,254333
318305440,257524
318305450,257525
318305460,257526
318305470,257527
318305480,256720
318305490,256721
318305500,256722
318305510,256723
318305520,256724
318305530,256725
318305540,258697
318305550,258698
318305560,258699
318305570,258818
318305580,258819
318305590,258820
318305600,256910
318305610,256911
318305620,256912
318305630,258630
318305640,258821
318305650,258822
318305660,258823
318305670,258154
318305680,258155
318305690,258156
318305700,258157
318305710,258158
318305720,258159
318305730,258160
318305740,258161
318305750,258162
318305760,258824
318305770,259718
318305780,259719
318305790,260505
318305800,260506
318305810,260507
318305820,262326
318305830,262327
318305840,260987
318305850,260988
318305860,260989
318305870,260883
318305880,260884
318305890,263710
318305900,260945
318305910,260946
318305920,261045
318305930,261046
318305940,261047
318305950,261048
318305960,264515
318305970,263180
318305980,262328
318306010,280529
318306020,280885
318306030,280886
318306040,282245
318306050,282244
318306060,282236
318306070,282235
318306080,262195
318306090,264450
318306100,264451
318306110,264452
318306120,264453
318306130,264454
318306140,264455
318306150,264456
318306160,264457
318306170,264458
318306180,264414
318306190,262982
318306200,262983
318306210,262984
318306250,263052
318306280,264656
318306290,264657
318306300,264658
318306310,264659
318306320,264459
318306330,264460
318306340,264461
318306350,264415
318306360,264462
318306370,264416
318306380,264417
318306390,264418
318306400,264419
318306410,264420
318306420,264421
318306430,265218
318306440,265219
318306450,265220
318306460,265221
318306470,266523
318306480,266524
318306490,266525
318306500,265615
318306510,265720
318306520,265721
318306530,265722
318306540,265723
318306550,266824
318306560,266825
318306570,280403
318306580,281139
318306590,281142
318306600,281143
318306610,280425
318306640,285170
318306650,285182
318306660,280513
318306670,280642
318306680,280641
318306690,280640
318306700,280735
318306710,280875
318306720,280869
318306730,280951
318306740,280962
318306750,280964
318306760,281144
318306770,281141
318306780,281303
318306790,281304
318306800,281299
318306810,282408
318306820,282409
318306830,282410
318306840,281716
318306850,281723
318306860,281724
318306870,281725
318306880,281962
318306890,281961
318306900,282414
318306910,282412
318306920,281936
318306930,282366
318306940,282233
318306950,282674
318306960,282675
318306970,282744
318306980,282745
318306990,282746
318307030,282707
318307040,282708
318307050,282709
318307060,282710
318307070,282711
318307080,282259
318307090,282260
318307100,282434
318307110,282699
318307120,283461
318307130,283462
318307140,282769
318307150,282770
318307180,283109
318307190,283332
318307200,283382
318307210,283383
318307220,284185
318307230,283456
318307240,283638
318307250,283639
318307260,283584
318307270,283585
318307280,283586
318307290,284256
318307300,285565
318307310,285053
318307320,285052
318307330,285055
318307340,285054
318307380,284893
318307390,284920
318307400,284921
318307410,284945
318307420,284922
318307430,284923
318307440,285369
318307490,285300
318307500,285303
318307510,285301
318307590,285150
318307600,285321
318400010,129863
318400020,129864
318400030,28318
318400040,129865
318400050,129866
318400060,129867
318400061,270094
318400062,270095
318400070,129868
318400077,270096
318400080,129869
318400090,129870
318400100,129871
318400110,28319
318400111,270097
318400120,5200
318400130,28320
318400140,28321
318400150,5201
318400160,28322
318400161,270098
318400165,270099
318400170,129872
318400180,28323
318400181,270100
318400182,270101
318400183,270102
318400190,129873
318400200,129874
318400201,160870
318400202,270103
318400210,129875
318400220,129876
318400230,5202
318400240,5203
318400250,129877
318400260,28324
318400270,5204
318400280,129878
318400281,270104
318400290,129879
318400291,270105
318400300,129880
318400310,129881
318400320,129882
318400321,160871
318400322,270106
318400330,129883
318400331,270107
318400332,270108
318400340,129884
318400350,5205
318400351,270109
318400360,129885
318400370,129886
318400380,28325
318400390,28326
318400400,14048
318400410,28327
318400420,129887
318400430,14049
318400431,160872
318400435,160877
318400440,129888
318400450,129889
318400460,129890
318400461,270110
318400462,270111
318400470,28328
318400471,270112
318400472,270113
318400480,28329
318400490,10985
318400491,270114
318400495,160874
318400500,28330
318400510,129891
318400520,129892
318400530,129893
318400540,129894
318400550,129895
318400560,129896
318400570,129897
318400580,129898
318400590,129899
318400600,129900
318400610,129901
318400620,129902
318400630,129903
318400640,129904
318400650,129905
318400660,129906
318400670,129907
318400671,270115
318400672,270116
318400680,129908
318400681,270117
318400682,270118
318400690,129909
318400700,129910
318400701,270119
318400702,270120
318400710,129911
318400720,129912
318400730,14050
318400737,270121
318400740,129913
318400750,129914
318400760,129915
318400770,129916
318400780,129917
318400790,129918
318400800,129919
318400810,129920
318400820,129921
318400830,129922
318400840,129923
318400850,129924
318400860,129925
318400870,129926
318400880,129927
318400890,129928
318400900,129929
318400901,270122
318400910,129930
318400920,129931
318400930,129932
318400931,270123
318400932,270124
318400940,129933
318400950,129934
318400960,129935
318400967,270125
318400970,129936
318400980,129937
318400990,129938
318401000,129939
318401010,129940
318401020,129941
318401030,129942
318401040,129943
318401050,129944
318401058,270126
318401060,129945
318401070,129946
318401080,129947
318401090,129948
318401100,129949
318401110,129950
318401120,129951
318401130,129952
318401140,129953
318401150,129954
318401160,129955
318401170,129956
318401180,129957
318401190,129958
318401200,129959
318401210,129960
318401211,270127
318401212,270128
318401220,129961
318401221,270129
318401222,270130
318401230,129962
318401231,270131
318401232,270132
318401240,129963
318401241,270133
318401242,270134
318401250,129964
318401251,270135
318401252,270136
318401260,129965
318401270,129966
318401280,129967
318401281,270137
318401282,270138
318401287,270139
318401290,129968
318401300,129969
318401310,129970
318401311,270140
318401312,270141
318401320,129971
318401330,129972
318401331,270142
318401340,28331
318401341,270143
318401350,129973
318401360,28332
318401361,14051
318401362,270144
318401363,270145
318401365,270146
318401370,129974
318401371,160866
318401372,270147
318401380,129975
318401381,270148
318401382,270149
318401390,129976
318401400,129977
318401410,129978
318401420,129979
318401430,129980
318401440,129981
318401450,129982
318401460,129983
318401470,129984
318401480,12382
318401481,270150
318401489,270151
318401490,39821
318401491,270152
318401499,270153
318401500,129985
318401510,129986
318401520,129987
318401530,129988
318401540,129989
318401550,129990
318401560,129991
318401570,129992
318401580,129993
318401590,129994
318401600,159126
318401601,270154
318401602,270155
318401605,160867
318401610,159127
318401611,270156
318401612,270157
318401615,160868
318401620,159128
318401630,159129
318401631,270158
318401632,270159
318401640,159130
318401641,270160
318401642,270161
318401645,160869
318401680,129995
318401690,129996
318401700,129997
318401710,157642
318401720,157643
318401730,158598
318401740,158597
318401750,158596
318401760,158595
318401780,199702
318401790,199703
318401800,199704
318401810,199705
318401820,199706
318401830,199707
318401840,199708
318401850,199709
318401860,199710
318401870,199711
318401880,199712
318402010,187236
318402020,196352
318402060,204094
318402070,204095
318402080,204096
318402090,204097
318402150,203504
318402160,203505
318402170,204295
318402180,211651
318402190,211652
318402200,220989
318402210,221006
318402240,229257
318402250,229256
318402260,249993
318402270,249994
318402280,250829
318402290,250830
318402300,250831
318402310,250832
318402320,250833
318402330,250834
318402340,250835
318402350,249995
318402360,259954
318402370,259955
318402380,259956
318402390,259957
318402400,259958
318402410,259959
318402420,259960
318402430,281071
318402440,281074
318402450,259961
318402460,259962
318402470,259963
318402480,259964
318402490,259965
318402500,259966
318402510,259967
318402520,259968
318402530,261292
318402540,261293
318402550,261294
318402560,266575
318402570,281072
318402580,281075
318402590,281076
318402600,281237
318402610,281073
318402620,283977
318402630,283978
318402640,285318
318402650,285316
318402660,284841
318402670,284842
318402680,284888
318402690,284889
318402700,285284
318402710,285285
318402720,285286
318402730,285181
318402740,285190
318402750,285176
318402760,285177
318402770,285287
318402780,285414
318402790,285415
318402800,285493
318500010,28333
318500020,14038
318500030,129998
318500040,129999
318500050,130000
318500060,130001
318500070,130002
318500080,130003
318500090,130004
318500100,130005
318500110,130006
318500120,130007
318500130,130008
318500140,130009
318500150,130010
318500160,130011
318500170,130012
318500180,130013
318500230,28334
318500231,14039
318600010,130014
318600020,130015
318600030,130016
318600040,130017
318600050,130018
318600060,130019
318600070,130020
318600080,130021
318600090,130022
318600100,130023
318600110,130024
318600120,130025
318600130,130026
318600140,130027
318600150,130028
318600160,130029
318600170,130030
318600180,130031
318600190,130032
318600200,130033
318600210,130034
318600220,130035
318600230,130036
318600240,130037
318600250,130038
318600260,130039
318600270,130040
318600280,130041
318600290,130042
318600300,130043
318600310,130044
318600320,130045
318600330,130046
318600340,130047
318600350,130048
318600360,130049
318600370,130050
318600380,130051
318600390,130052
318600400,130053
318600410,28335
318600420,130054
318600430,130055
318600440,130056
318600450,130057
318600460,130058
318600470,130059
318600480,130060
318600490,130061
318600500,130062
318600510,130063
318600520,41978
318600530,41979
318600540,130064
318600550,41980
318600560,41981
318600570,130065
318600580,130066
318600590,130067
318600600,130068
318600610,130069
318600620,130070
318600630,130071
318600640,130072
318600650,130073
318600660,130074
318600670,130075
318600680,130076
318600690,130077
318600700,130078
318600710,130079
318600720,130080
318600730,130081
318600740,130082
318600750,130083
318600760,130084
318600770,130085
318600780,130086
318600790,130087
318600800,130088
318600810,130089
318600820,130090
318600830,130091
318600840,130092
318600850,130093
318600860,130094
318600870,130095
318600880,130096
318600890,130097
318600900,130098
318600910,130099
318600920,130100
318600930,130101
318600940,130102
318600950,130103
318600960,130104
318600970,130105
318600980,130106
318600990,130107
318601000,130108
318601010,130109
318601020,130110
318601030,130111
318601040,130112
318601050,130113
318601060,130114
318601070,130115
318601080,130116
318601090,130117
318601100,130118
318601110,130119
318601120,130120
318601130,130121
318601140,130122
318601150,130123
318601160,130124
318601170,130125
318601180,130126
318601190,130127
318601200,130128
318601210,130129
318601220,130130
318601230,130131
318601240,130132
318601250,130133
318601260,130134
318601270,130135
318601280,130136
318601290,130137
318601300,130138
318601310,130139
318601320,130140
318601330,130141
318601340,130142
318601350,130143
318601360,130144
318601370,130145
318601380,130146
318601390,130147
318601400,130148
318601410,130149
318601420,130150
318601430,130151
318601440,130152
318601450,130153
318601460,130154
318601470,130155
318601480,130156
318601490,130157
318601500,130158
318601510,130159
318601520,130160
318601530,130161
318601540,130162
318601550,130163
318601560,130164
318601570,130165
318601580,130166
318601590,5206
318601600,130167
318601610,130168
318601620,130169
318601630,130170
318601640,130171
318601650,130172
318601660,130173
318601670,130174
318601680,130175
318601690,130176
318601700,130177
318601710,130178
318601720,130179
318601730,130180
318601740,130181
318601750,5207
318601760,41982
318601770,130182
318601780,130183
318601790,130184
318601800,130185
318601810,130186
318601820,130187
318601830,130188
318601840,130189
318601850,130190
318601860,130191
318601870,130192
318601880,130193
318601890,130194
318601900,130195
318601910,130196
318601920,130197
318601930,41983
318601940,130198
318601950,130199
318601960,130200
318601970,130201
318601980,130202
318601990,130203
318602000,130204
318602010,130205
318602020,130206
318602030,130207
318602040,130208
318602050,130209
318602060,130210
318602070,130211
318602080,130212
318602090,130213
318602100,130214
318602110,130215
318602120,130216
318602130,130217
318602140,130218
318602150,130219
318602160,130220
318602170,130221
318602180,130222
318602190,130223
318602200,130224
318602220,130226
318602230,130227
318602240,130228
318602250,130229
318602260,130230
318602270,130231
318602280,130232
318602290,130233
318602300,130234
318602310,130361
318602320,130236
318602330,130237
318602340,130238
318602350,130239
318602360,130240
318602370,130241
318602380,130242
318602390,130243
318602400,130244
318602410,130245
318602420,130246
318602430,130247
318602440,130248
318602450,130249
318602460,130250
318602470,130251
318602480,130252
318602490,130253
318602500,130254
318602510,130255
318602520,130256
318602530,130257
318602540,130258
318602550,130259
318602560,130260
318602570,130261
318602580,130262
318602590,130263
318602600,130264
318602610,130265
318602620,130266
318602630,130267
318602640,130268
318602650,130269
318602660,130270
318602670,130271
318602680,130272
318602690,130273
318602700,130274
318602710,130275
318602720,130276
318602730,130277
318602740,130278
318602750,130279
318602760,130280
318602770,130281
318602780,130282
318602790,130283
318602800,130284
318602810,130285
318602820,130286
318602830,130287
318602840,130288
318602850,130289
318602860,130290
318602870,130291
318602880,130292
318602890,130293
318602900,130294
318602910,130295
318602920,130296
318602930,130297
318602940,130298
318602950,130299
318602960,130300
318602970,130301
318602980,130302
318602990,130303
318603000,130304
318603010,130305
318603020,41984
318603030,5208
318603040,130306
318603050,130307
318603060,130308
318603070,130309
318603080,130310
318603090,130311
318603100,130312
318603110,130313
318603120,130314
318603130,130315
318603140,130316
318603150,130317
318603160,28336
318603170,130318
318603180,130319
318603190,130320
318603200,130321
318603210,130322
318603220,130323
318603230,130324
318603240,130325
318603250,130326
318603260,130327
318603270,130328
318603280,130329
318603290,130330
318603300,130331
318603310,130332
318603320,130333
318603330,130334
318603340,130335
318603350,130336
318603360,130337
318603370,130338
318603380,10986
318603390,130339
318603400,130340
318603410,130341
318603420,130342
318603430,130221
318603440,130344
318603450,130345
318603460,130346
318603470,130347
318603480,130348
318603490,130349
318603500,130350
318603510,130351
318603520,130352
318603530,130353
318603540,130354
318603550,130355
318603560,130356
318603570,130357
318603580,130358
318603590,130359
318603600,130360
318603610,130361
318603620,130362
318603630,130363
318603640,130364
318603650,130365
318603660,130366
318603670,130367
318603680,130368
318603690,130369
318603700,130370
318603710,130371
318603720,130372
318603730,130373
318603750,130374
318603760,130375
318603770,14040
318603771,28337
318603772,28338
318603780,130376
318603790,130377
318603800,130378
318603810,130379
318603820,41985
318603830,41986
318603840,130380
318603850,130381
318603860,130382
318603870,130383
318603880,130384
318603890,130385
318603900,130386
318603910,130387
318603920,130388
318603930,130389
318603940,130390
318603950,130391
318603960,130392
318603970,130393
318603980,130394
318603990,130395
318604000,130396
318604070,41987
318604080,130398
318604090,130399
318604100,130400
318604110,130401
318604120,130402
318604130,130403
318604140,130404
318604141,270162
318604150,130405
318604160,130406
318604170,130407
318604180,130408
318604190,130409
318604200,130410
318604210,130411
318604220,130412
318604230,130413
318604240,130414
318604250,130415
318604300,130420
318604310,130421
318604320,41988
318604330,130422
318604340,130423
318604350,130424
318604360,130425
318604370,41989
318604380,130426
318604390,130427
318604400,130428
318604410,130429
318604420,130430
318604430,130431
318604440,130432
318604450,130433
318604460,130434
318604470,130435
318604480,130436
318604490,130437
318604510,41990
318604520,130439
318604530,130440
318604540,130441
318604550,130442
318604560,130443
318604570,130444
318604580,130445
318604590,130446
318604600,130447
318604610,130448
318604620,130449
318604630,130450
318604640,130451
318604650,130452
318604660,130453
318604670,130454
318604680,130455
318604690,130456
318604700,130457
318604710,130458
318604720,130459
318604730,41991
318604740,130460
318604750,130461
318604760,130462
318604770,130463
318604780,130464
318604790,130465
318604800,130466
318604810,5209
318604820,41992
318604830,41993
318604840,130467
318604850,130468
318604860,130469
318604870,130470
318604880,130471
318604890,130472
318604900,130473
318604910,162385
318604920,45704
318604930,130474
318604940,130475
318604950,130476
318604960,41994
318604970,130477
318604980,130478
318604990,130479
318605000,130480
318605010,130481
318605020,130482
318605030,130483
318605040,130484
318605050,130485
318605060,130486
318605070,130487
318605080,130488
318605090,130489
318605100,130490
318605110,130491
318605120,130332
318605130,130493
318605140,130494
318605150,162446
318605160,130496
318605170,130497
318605180,41995
318605190,5210
318605200,41996
318605210,41997
318605220,41998
318605230,130498
318605250,130500
318605260,130501
318605270,130502
318605280,130503
318605290,130504
318605300,130505
318605310,130506
318605320,130507
318605350,5211
318605360,130510
318605370,5212
318605380,130511
318605390,130512
318605400,130513
318605410,130514
318605420,130515
318605430,130516
318605440,130517
318605450,130518
318605470,45730
318605480,157646
318605490,47200
318605500,162386
318605510,130461
318605520,130519
318605530,130520
318605540,11863
318605550,47202
318605560,47086
318605570,162433
318605580,162434
318605590,47092
318605600,47109
318605610,162435
318605620,47106
318605630,162436
318605640,162388
318605650,162437
318605660,162438
318605690,162390
318605700,162439
318605710,162440
318605720,130208
318605730,162441
318605740,130431
318605750,47163
318605760,162442
318605770,162443
318605780,162444
318605790,162391
318605800,47188
318605810,162393
318605820,130425
318605830,47203
318605840,47201
318605850,162445
318605860,162446
318605861,270163
318605870,130521
318605880,130522
318605890,130523
318605900,130524
318605910,130525
318605920,130526
318605930,130527
318605940,130528
318605950,130529
318605960,5213
318605970,5214
318605980,5215
318605990,5216
318606000,130530
318606010,130496
318606020,154418
318606030,154419
318606040,154420
318606050,154421
318606060,154422
318606070,154423
318606080,154424
318606090,154425
318606100,154426
318606110,154427
318606120,46263
318606130,130531
318606140,130532
318606150,130533
318606160,130534
318606170,130535
318606180,130536
318606190,130537
318606200,130538
318606210,130539
318606220,130540
318606230,130541
318606240,130542
318606250,130543
318606260,130544
318606280,130545
318606290,130546
318606300,130547
318606310,130548
318606320,130549
318606330,130550
318606340,130551
318606350,130552
318606360,155208
318606370,155209
318606380,155210
318606390,155211
318606400,155212
318606410,155213
318606420,155214
318606430,155215
318606440,47263
318606450,155217
318606460,155218
318606470,155219
318606480,155220
318606490,155221
318606500,155222
318606510,155223
318606520,46264
318606530,46269
318606540,46333
318606550,162395
318606560,46440
318606570,46448
318606580,46335
318606590,46465
318606600,46467
318606610,46457
318606620,46458
318606630,38119
318606640,46347
318606650,45702
318606660,45706
318606670,11862
318606680,38107
318606690,46341
318606700,162396
318606710,45716
318606720,45717
318606730,161085
318606740,161401
318606750,161416
318606760,161616
318606770,161957
318606780,162225
318606790,162230
318606800,209852
318606810,209853
318606820,186829
318606830,186828
318606850,188855
318606860,189172
318606870,189173
318606880,190054
318606890,190045
318606900,191122
318606930,195451
318606940,195452
318606960,196254
318606970,196255
318606980,196548
318606990,196444
318607000,196445
318607010,196446
318607020,196447
318607030,198030
318607040,203706
318607050,204358
318607060,204359
318607070,204753
318607080,204754
318607090,204761
318607100,204762
318607110,280243
318607120,205526
318607130,205527
318607140,195619
318607150,211422
318607160,211423
318607170,209731
318607180,222935
318607190,230622
318607200,230623
318607210,222934
318607220,222933
318607230,222932
318607240,222931
318607250,222930
318607260,222929
318607270,222928
318607280,222927
318607290,219479
318607300,222926
318607310,222925
318607320,222924
318607330,264422
318607340,264423
318607350,264424
318607360,264425
318607370,264426
318607380,264427
318607390,264428
318607400,264429
318607410,265021
318607420,264430
318607430,264431
318607440,264432
318607450,264433
318607460,264434
318607470,264435
318607480,229298
318607490,230839
318607500,230838
318607510,230937
318607520,232244
318607530,230939
318607540,260810
318607550,260825
318607560,260826
318607570,231864
318607580,264436
318607590,265022
318607610,264437
318607620,235803
318607630,236152
318607640,238665
318607650,238666
318607660,240230
318607670,239332
318607680,240231
318607690,240209
318607710,240662
318607770,259647
318607780,259648
318607790,259649
318607800,259650
318607810,259651
318607820,259652
318607830,259653
318607840,259903
318607850,259904
318607860,259905
318607870,261246
318607880,261318
318607910,265023
318607920,265024
318607930,265025
318607940,265026
318607950,265027
318607960,265028
318607980,263711
318607990,263712
318608020,265136
318608030,264492
318608040,266355
318608050,280244
318608080,282548
318608100,283221
318608110,283449
318608120,284231
318608130,284969
318608140,284970
318608200,285433
318608210,285434
318700010,130553
318700020,130554
318700030,130555
318700040,130556
318700050,130557
318700060,130558
318700070,130559
318700080,28339
318700080,99541
318700090,130560
318700100,130561
318700110,130562
318700120,130563
318700130,130564
318700140,28340
318700150,130565
318700160,130566
318700170,130567
318700390,28341
318700400,5217
318700410,28342
318700420,28343
318700430,5218
318700440,28344
318700450,28345
318800010,130568
318800020,130569
318800030,130570
318800040,130571
318800050,130572
318800060,130573
318800070,130574
318800080,130575
318800090,130576
318800100,130577
318800110,130578
318800120,130579
318800130,130580
318800140,130581
318800150,130582
318800160,130583
318800170,130584
318800180,130585
318800190,130586
318800200,130587
318800210,130588
318800220,159131
